,M229-Ctrl-4-Day,M229-DDR-1,M229-DTPPy-2,M229-IFNy-4-Day,M229-MRDDR2-1,M229-MRDDR4-1,M229-PLX-AZD-11-Day,M229-PLX-AZD-14-Day,M229-PLX-AZD-4-Day,M229-PLX-AZD-7-Day,M229-PLX-AZD-IFNy-11-Day,M229-PLX-AZD-IFNy-14-Day,M229-PLX-AZD-IFNy-4-Day,M229-PLX-AZD-IFNy-7-Day,M238-DTPP-2,M238-DTPPy-2,M395-RDDR-1,M397-Ctrl-4-Day,M397-DTPP2-2,M397-DTPPy,M397-IFNy-4-Day,M397-PLX-AZD-11-Day,M397-PLX-AZD-14-Day,M397-PLX-AZD-4-Day,M397-PLX-AZD-7-Day,M397-PLX-AZD-IFNy-11-Day,M397-PLX-AZD-IFNy-14-Day,M397-PLX-AZD-IFNy-4-Day,M397-PLX-AZD-IFNy-7-Day,SK28-Ctrl-4-Day,SK28-IFNy-4-Day,SK28-PLX-AZD-11-Day,SK28-PLX-AZD-14-Day,SK28-PLX-AZD-4-Day,SK28-PLX-AZD-7-Day,SK28-PLX-AZD-IFNy-11-Day,SK28-PLX-AZD-IFNy-14-Day,SK28-PLX-AZD-IFNy-4-Day,SK28-PLX-AZD-IFNy-7-Day,SKMEL28-DDR-1,SKMEL28-DTPPy1-1,SKMEL28-MRDDR-1,SKMEL28-MRDDR2-1
PRC1_BMI_UP.V1_DN,0.130623157760853,-0.0223965986164064,-0.187556354899481,0.0489496260536412,-0.0568712219463693,-0.0462488537497617,0.22226220968579,0.0680018893223811,0.251422885285602,0.1490367150114,0.168056888202208,0.214235693008363,0.0687782031471237,0.0923132083840076,-0.162627845323464,-0.140050144417232,-0.0422796510765349,-0.231926238540252,-0.120806103739517,-0.181424729868098,-0.201662029712608,-0.0824939791050466,-0.128058627235274,0.0572283674500643,0.133384125388627,0.0645231477593567,-0.109284073579089,0.0788950387110861,0.0536592468378352,-0.0636615212284388,0.00708670457989885,-0.0073336555512207,0.0474400834179571,-0.00135218050780361,0.0326250135277285,-0.100232234446316,0.0545333065939653,-0.0728218706845916,-0.0283741246612063,-0.108918850748354,-0.0195898640840433,-0.0857336473032458,0.0316221900706564
PRC1_BMI_UP.V1_UP,-0.0409648047679078,-0.0964892240634154,-0.0269688606836491,0.0450522426161956,0.051801328700139,-0.0481341121247698,0.00691775571640474,0.00393458091682258,-0.0766622868145129,-0.115487934576219,0.17376505917084,0.108459652643605,0.00764000019168237,0.0772404033407453,-0.0574602106122264,-0.0786767718528238,0.144330743308036,-0.114231434977953,-0.116900333742181,-0.153715779337453,-0.107729614133639,-0.0830484487646625,-0.135884893813596,-0.0234199328251672,0.0140377090860685,0.013271314391365,0.0464652060457135,0.0584775253339359,0.0644958911263619,-0.192181374698135,-0.168408305945316,0.0144355848016811,-0.0652114820428399,-0.0152020098237813,-0.132565202221482,-0.0269173111507843,0.00508848866694078,-0.106364734617677,0.0359630974509338,0.0558008330223191,0.128104464906218,-0.0080390332769153,0.129335004278825
PRC2_EED_UP.V1_DN,0.336649913687666,-0.307449437404232,-0.27653860794992,0.272409619971471,-0.342986089783797,-0.526362087371574,0.401740738818364,0.308448710210591,0.392708372168456,0.441672232604585,0.413893066552341,0.351134641643931,0.343450782244884,0.334798611684697,0.302137690413947,0.111108454669463,-0.350178536260178,-0.388380003462264,0.211024086212881,0.0121104402396684,-0.419049934316522,-0.322256026783874,-0.545343563911055,-0.421385027598401,0.113365149644079,-0.375671336198429,-0.244359130981154,-0.22952301674628,-0.469105489444503,0.0955572635582812,0.129711151560214,0.332691290464192,0.453120032647545,0.298490564417766,0.449875679003434,0.429057838070624,0.353503107777118,0.371536954135202,0.390139150877248,-0.342510814093535,-0.491796751177417,-0.0817208051666475,-0.489166096834905
PRC2_EED_UP.V1_UP,-0.178145964813286,0.0504088016047804,-0.100742929580891,-0.0686500958821459,0.116075851949168,-0.0127049484270933,0.149089654860109,0.119309733892895,0.0668968389884615,0.0973153283808946,0.0475980356666851,0.12729623515273,-0.015977024665029,0.0322997619480429,0.135235230376739,-0.0112099522258517,0.0618186897743382,-0.288892766501607,0.0067958408435817,-0.128916559771891,-0.22369283998464,-0.106315854865175,-0.271114581923025,-0.253727528893035,-0.00284844517655974,-0.097181031478626,-0.0698731713220432,-0.0323668157063325,-0.168047217596434,-0.232565534743128,-0.271216579059115,0.0101366481579679,0.0764504771157071,-0.0467142343850597,-0.0520617133784863,0.206252115540665,0.152067652549203,-0.0990465155267058,0.028198611760014,0.122592093482844,-0.0372001060191288,0.106898732996739,0.0338326350491947
PRC2_EZH2_UP.V1_DN,-0.0477421466790363,-0.0182393238039973,-0.0203605109028832,-0.0319239037165391,0.223576743889745,-0.0530629576393588,0.114497659158806,0.0325166828949292,0.133532992240198,0.101966329551861,0.158328783446809,0.162417580927486,0.0105570794747463,0.0447630767048575,0.122832164245042,0.105204736234658,-0.0958352892777438,-0.292632624518382,0.224266895038783,0.0749582854235929,-0.25843308143662,-0.242400882158975,-0.259973922478803,-0.31482694981651,0.044591477693133,-0.287433347759487,-0.200209924021376,-0.257217300801865,-0.302189568987018,-0.0564023590621054,-0.0563872171802244,0.138804510955553,0.226425062403957,-0.0175300121969096,0.212241838029102,0.250907965769485,0.168575194235407,-0.00723403015399601,0.310057624003496,0.0783786985641262,-0.195703648932339,0.13270947453105,-0.101401962038138
PRC2_EZH2_UP.V1_UP,0.162468505617773,-0.119568610555993,-0.154231344864785,0.265801616645167,0.207510784452871,-0.167232322693926,0.073132673944437,0.142725653039706,-0.0184049643421525,0.0625730524273386,0.027667605319166,0.0416047633449166,0.0085511064993733,-0.0530914049742181,0.00928127351252789,-0.0367691574754317,0.0936724390471457,-0.0584675122976303,0.00917013337364073,0.051569192456199,-0.0667386993839265,-0.250474403644237,-0.389058189513233,-0.437500909589131,-0.0649430675730978,-0.185782769495334,0.0168675456634547,-0.23495090889145,-0.327046866711541,0.0183725581183203,0.030225109402556,0.00545028239703912,0.0887063630425373,-0.0956982704977701,-0.135577708211517,-0.0270728284923801,0.268432914803527,-0.0176731604811474,-0.0713085804438054,0.275370357135483,-0.189701634593644,0.267417527048351,-0.155689496489409
PRC2_SUZ12_UP.V1_DN,0.0790800997760029,0.0578922560456793,0.0171389480345305,-0.0451602027574085,-0.0662126726890759,0.114543022936601,-0.0487739981144003,0.00268879326078569,-0.0450702643877097,-0.0230908526923518,0.0130008757444473,0.0085955346564113,-0.00305462688393035,-0.0413741867424233,-0.100086641798128,-0.0492907594221538,-0.0231065170854889,-0.22630341222441,-0.00586813831471739,-0.120443690357218,-0.170539479380316,-0.0694895717580837,-0.00584738897643497,0.139426837500049,-0.016529166308182,0.0569992538104277,0.044440539295902,-0.00413164174495939,0.04587938254079,-0.0596553263954567,-0.0203098928096066,-0.0251854509036058,-0.0253917401455598,-0.0658510642368778,-0.0577276537334337,-0.188031387635067,-0.0776058648959091,-0.0490290434712955,-0.0423464188702055,0.161689378419912,0.12929104331044,0.086269647534374,0.236360842202745
PRC2_SUZ12_UP.V1_UP,0.0653296858061385,0.00304958924688131,-0.0192197244583434,0.137427937747702,-0.144101825668534,-0.226389325475087,-0.0524006094939119,-0.00622733496725339,-0.0800159242544502,-0.0870049804291808,0.144576979954115,0.124200266865289,0.0431064637020639,0.0135446834944476,0.0954817500576443,0.0892370559649582,-0.131291430876551,-0.0910363140159891,0.0558806256750339,0.0184654257857432,0.00382653793088067,-0.188493042454438,-0.219018176011623,-0.174493754108013,0.0735808191974639,-0.00538712792037815,0.0802468823621405,0.0279237301708832,-0.0109174618379306,-0.0371941016020599,0.0823862858208967,-0.0467001556767062,-0.0865493091807085,-0.0600759207535149,-0.0463843381394715,-0.030992948988125,0.0504765640616826,-0.0637580968649353,0.0901742135121263,0.0355314878068374,-0.0714037018186464,-0.0419678636964848,0.0611410699382495
JNK_DN.V1_DN,0.0448693150170601,-0.0353841319253068,-0.188769763139713,0.0716175707703216,-0.0908475445952961,-0.121622160383056,0.116108949090818,0.140040578683328,0.144995944612661,0.142531654344735,0.296420345716479,0.267171134758645,0.210288526106897,0.220854888199043,-0.0324180756946179,-0.071679652790839,-0.0551484431422083,-0.269718834441262,-0.0576364425977346,-0.0832047565595077,-0.251886320591611,-0.165261051770505,-0.2362430490044,-0.123674990734222,0.0815606310741663,0.0740259840894721,0.156288144738329,0.00957471886666519,-0.0127341346015742,-0.20210481844702,-0.145180966070715,-0.10093758939477,0.0521687234654293,0.0146528622693552,0.052881606520922,0.028081874296259,0.0500455729117438,0.00656526741328567,-0.0932913326775337,-0.142559504259973,-0.153949936187307,-0.137826969644752,-0.0160390122015713
JNK_DN.V1_UP,-0.0809049617586259,0.0204286070382166,-0.109357417692207,-0.0452337275277417,-0.00956067942136235,-0.226037206312161,-0.0173304419390438,0.0367364678704191,-0.0151190974101723,-0.114706971148884,0.0728450486284927,0.0848158707119801,0.0207321433374216,0.00161886876878387,0.147141344953556,0.169452894354395,-0.0651249648479724,-0.0977001009395599,0.147044243592694,0.0567811130458983,-0.0203895609417066,0.031597894649748,-0.132895335306663,-0.104911793827363,-0.0028869991036411,0.102132738431208,0.113900944151475,-0.0261662564942545,-0.0468352796705531,0.0157850442539706,0.088112873978057,-0.0105537042158902,-0.04838649341438,-0.0801247559554385,-0.0810076193831601,0.088731326494489,0.0686932182830959,0.0212552297068991,-0.0276569069464358,0.0998665041764242,-0.0952421529273405,0.0578689918904911,-0.160031185025696
BRCA1_DN.V1_DN,-0.0716479809123053,-0.126955449230285,-0.0880358042267991,-0.0525945858049454,-0.159078143151854,-0.101056820427152,0.0160948320741168,-0.000580141319805355,0.0971455607880428,-0.0363358547037146,0.00168006537509829,-0.0196296172838931,0.0542171730978236,0.0395992118765651,0.0742551444418328,0.0852643211467875,-0.0982963557830481,0.0344750376735359,0.135571201125717,-0.0842196400096892,-0.0372682376726287,0.143371078470416,0.0680479020402304,-0.0733301058415219,0.0930255817784355,-0.0337110527568616,0.102550660735713,0.0956431815503298,0.0179002327401835,-0.033589268129095,-0.136325378062991,0.0510268615056487,0.229796280652727,0.14315340888115,0.0712524872850089,-0.0114140484402507,-0.112942567240095,-0.00111270195974056,0.0550927128073532,-0.193676954550888,-0.124349595765168,-0.223117539307668,-0.156528688090391
BRCA1_DN.V1_UP,-0.0217165133200637,-0.211440595002253,0.0290398141916935,-0.0327589563278433,-0.0456809234122383,0.187491344420131,-0.0355638901153338,-0.0312636647966908,-0.129320704334664,-0.0583651189519682,0.0923161822629988,-0.056318247104486,0.0109776286897094,0.00604362458044466,-0.0615516833662514,-0.0986298233565042,0.0994926587053179,0.00847396732018882,-0.0221070614993306,-0.0835712914290786,-0.0398183245067125,-0.126714714040812,0.0302295756677421,0.144921282332168,-0.00560140656698258,0.0492385234242271,0.149378290986068,-0.0263921272577799,0.111823422461301,-0.128100058243577,-0.0578067676980246,-0.20021212421135,-0.0481760587877278,-0.0534748297934552,-0.0797116014703172,-0.21025986748183,-0.170319938953893,-0.24339993845199,-0.0447548801337265,0.125903354745584,0.150871335862945,-0.0750596127926921,0.128772614045222
CTIP_DN.V1_DN,-0.100188154770173,-0.0421269452231234,-0.180226634824181,-0.0466654811904757,0.223031568673485,0.0382788399713255,0.051196753970107,0.0593884089754573,0.0145815089821517,0.00355252583346533,-0.109544875994092,-0.0719909676154219,-0.0921138972653472,-0.0610341894540306,-0.0807393739034882,-0.106439463998705,0.179659368178273,0.0848012353632025,-0.0688292413799653,-0.240070841618451,-0.00267991249267915,-0.0634411598632515,-0.152676281348861,-0.133291786941983,-0.166052854847715,-0.0243394619394984,-0.0364959366903816,-0.0959810975697644,-0.170284715957519,-0.154701442049866,-0.102289422623666,0.2161088781654,0.172979293750353,-0.0210831646405999,0.0888006183442566,0.0241614448709143,0.159147589090776,0.105978368694218,0.0952018065176866,-0.16183208094405,0.154116738176543,-0.220313139117227,0.183648211289303
CTIP_DN.V1_UP,0.0384401656802228,-0.00920050615563042,-0.0854553499039009,0.0132333525138487,-0.04981324302912,-0.13494684251298,0.0178608921948846,0.0913848565081343,-0.0434987869700067,-0.0835953194251205,0.0822253308153157,0.136208431788014,0.0392616718881137,0.00209228588960469,-0.173535048087642,-0.0411684590954669,-0.103625359265703,0.0813403835101555,-0.0413088655994459,-0.0223164218644905,0.128435653250659,-0.040757375291262,-0.00144336412326621,0.093465562892731,-0.0415268411439081,0.0553363790316609,0.0550363790436385,0.12449975828332,0.0460508984426447,-0.0349785758676692,0.0132897434099739,0.031397575833537,-0.14856783352151,-0.118405378902661,-0.0909478671683844,-0.0881489864018984,-0.189924734159801,-0.125109881673379,-0.0393982601228592,0.0471192428671813,0.0934069067477919,-0.0179725343986055,0.19768397946531
PKCA_DN.V1_DN,0.0255927049599556,0.0529227997141022,0.0126119321852216,0.134613133615502,-0.126708672022632,-0.0671225515506702,0.068282024061379,0.00820950231810827,0.145856728783473,0.182631380189822,0.201329555203388,0.18768297962415,0.180189380349572,0.14749079121624,-0.0496686098010718,-0.0393294534531167,-0.145998668946309,-0.267380125596149,-0.0600412257891943,-0.23846152653561,-0.16420638649048,-0.284185689588006,-0.272342436276679,-0.149202651148888,-0.0654078019600878,0.0483821575191953,0.196431231869027,-0.0443326244918415,-0.0521816559838544,-0.105824015855529,-0.0603610510105651,-0.0223547137434889,0.0838902570036658,-0.104909916451726,-0.0805250635768439,0.0865717159120002,0.137751907305849,-0.130167892216936,0.0942438267720474,0.0948309138032132,-0.0307241400842795,0.0235719209812956,-0.0727728843252053
PKCA_DN.V1_UP,-0.106043768501102,0.0226496890609204,0.00762391716994232,0.0122910386036461,-0.0784106729543659,-0.0245284618114223,-0.0222637110847759,0.0942218402363181,-0.136776894517692,-0.0880247302384158,0.156876153486776,0.120517486059748,-0.00292792022302255,0.0487548939736407,0.107776589186766,0.0536322537408238,-0.0348124799617291,-0.0639385139782724,0.0255109547384231,0.0347114676440325,0.00999644240505909,-0.13223759786974,-0.0214098564439655,0.0550184225739239,0.133126181866672,0.231681517355161,0.234137013741138,0.152528221288429,0.179573411176313,-0.167995733206359,-0.166280154082868,-0.0181049062203204,-0.0454014678920043,-0.166795986815271,0.0146487919414234,-0.0947183637290632,-0.0862762847282094,-0.131940484719286,-0.138311957881237,0.0126456684110875,-0.0295073229701002,-0.0391000350040808,0.00526548653231937
MTOR_UP.N4.V1_DN,-0.324557731742174,0.171434718404779,-0.259047695429991,-0.357316459004476,-0.0531081926567314,-0.112450334671289,-0.132801692687659,0.0455501553400431,-0.258062241373095,-0.145818085661656,-0.23454727618865,-0.0929515772568197,-0.18128899588893,-0.216309133454241,0.356906182658805,0.355865710598823,0.0089734416855474,0.166508329465793,0.343105775954305,0.348958995839925,0.0349109071780702,0.149739162983712,0.11635682177985,-0.169508751516269,0.215559596799121,-0.0449315507132179,0.175465464671283,0.0966744970660176,-0.0818655255402929,-0.190576462241609,-0.247704168696501,0.0276396996170327,0.136625334336907,0.142941848089165,-0.0698799069466648,-0.13344615822606,0.130674985379507,-0.0757332506164914,-0.137074557082488,0.132258218096761,-0.177243937256842,0.158504981923807,-0.196778740379221
MTOR_UP.N4.V1_UP,0.185990044213619,0.0247760001246403,0.0581959981831817,0.263921847379758,0.0359271222266595,-0.171695269659927,-0.0331366708580797,0.0181429321851773,-0.00262989033500088,0.0107514568047662,0.181229056721839,0.318931266191386,0.210678776327312,0.180714603611166,-0.0580900031349041,0.114293329589976,-0.250949738164834,-0.201839254973048,0.0133328867204629,0.0183030614426252,0.00499069504993521,-0.408907914557622,-0.380926429798352,-0.294736377025528,-0.0334684178611392,-0.13345857371495,0.0560705281259181,0.0096955644664595,-0.200381761507368,-0.0371369310461628,0.128969013369547,-0.00359513814438644,0.101767907635007,0.0937950944965569,0.0235188074469951,0.188918404731793,0.234521758635518,0.281304900064165,0.131170728801618,-0.0185501900831846,-0.308357914109854,-0.0167875700658995,-0.315550665472313
PTEN_DN.V2_DN,0.186525192509537,-0.0682987000515576,-0.15560326754151,0.172055127184379,-0.298557374737001,-0.25983742006309,0.281988361425245,0.107268435641658,0.221079133130834,0.374072012673897,0.277472469766788,0.209780266865192,0.149458460119729,0.18014885479535,0.0361783725273959,0.0466734773148792,-0.0341484139973663,-0.257304154099006,-0.037427264151412,-0.113659438710155,-0.297797763203475,-0.282728355475398,-0.259972448148178,-0.174429481727179,-0.0226398948992693,-0.144927701117321,-0.057708209030908,-0.0519188104866332,-0.190206941812518,0.0600968299343733,0.00423473341050143,0.0531407444895925,0.248469467263029,0.130055814777075,0.0290761161070438,0.0637402738133477,0.187588308211584,0.0353292897623155,-0.0557289108016508,-0.169550077960293,-0.253829893584394,0.1702323206392,-0.198641584738078
PTEN_DN.V2_UP,-0.0123410010657093,-0.12565307604616,0.0343626223856846,0.124754897985987,-0.0418492911350869,-0.15247559030913,0.0367466195115738,0.127558327076299,-0.0735312408202751,0.00868237483266518,-0.00325148905890651,0.0529858472736743,0.0702199374852546,-0.0111984108094937,0.275385933922266,0.30009065301892,-0.122627138798076,-0.279775234181331,0.345213643468663,0.108586067451512,-0.220613759210196,-0.134459286497861,-0.244519097735257,-0.101964080900438,-0.0415726311105337,-0.120663467291433,0.0494586625159973,-0.094201826398882,-0.209753309667081,-0.144543398115851,0.0371925785859344,-0.0086501681976914,0.0440999277475571,-0.0498556396305391,-0.0493719305205472,0.145749861804752,0.188206409617588,0.00858419664631538,-0.133449105058193,0.195118845484572,-0.175030138439506,0.164443707962253,-0.144775747543903
DCA_UP.V1_DN,0.175062168205699,-0.255163193060777,-0.225704610129011,0.156531204887742,-0.24073795416136,-0.362022464257482,0.104712963849759,-0.0477000207309682,-0.00169454076579381,0.137132824019813,0.0646671123133776,0.067436763071966,-0.0490372183369273,-0.00297679109173157,-0.0231439397927752,0.0746899204646226,-0.0853794375445744,0.0397636769409362,0.0191014236791746,-0.108901426191258,0.0904371067086697,-0.102831959205303,-0.242562138897879,-0.016189140051992,-0.187714487889101,-0.168658067869425,-0.17463421533521,-0.0797251235265218,-0.087210989806504,0.151378652107457,0.206998968469275,0.106373812532279,0.236946399379324,0.229704991709294,0.126878304833311,0.128658614285508,0.22238444896859,0.222551093054455,0.141969996263996,-0.101934046723537,-0.0211502612960946,-0.130695487956362,-0.0257924297138944
DCA_UP.V1_UP,0.140947742795692,-0.117134988280942,-0.122772541294491,0.127202511058659,-0.127605401707448,-0.106311185934688,-0.0218118439412134,0.0244988552087801,-0.0342834545859847,0.0472559066711455,0.10473125344629,0.106807093719424,0.111014814819224,0.127980357134451,-0.207546051918093,-0.0270536273077005,-0.0663759835489945,-0.0559210834940266,-0.113473852465508,-0.0761557604676353,-0.0137953664106954,-0.0667459565818849,-0.0359913804903504,0.0141007631040752,0.0531280589935856,0.103246230619,0.0570076798720676,0.141099064643404,0.0517430330104468,-0.0574317687179159,-0.0116375533272809,0.0429989992872254,0.0235810147581481,0.0607299107341225,-0.065028001263228,-0.13593922771366,0.110763591123158,-0.0316384162372473,-0.0564145457882328,-0.209172182612635,0.00234632136103252,-0.203367327690039,-0.0108022920163527
ESC_J1_UP_EARLY.V1_DN,0.072068067300217,0.121098435692437,-0.0206942717616615,0.13289528951931,-0.240583686935155,-0.33647534402511,0.11602096614507,0.137375633007781,0.110326932843922,0.121312155918737,0.185910758329339,0.208889522404841,0.202079907390335,0.196267239914887,0.283781977539215,0.19679555374589,-0.356712083740221,-0.333791099308363,0.221726187667232,0.124457748614199,-0.219627196396286,-0.2664111891732,-0.389974736825385,-0.244183319258712,-0.0332460010672444,-0.0712974698921952,0.0533953449603018,-0.120029390905184,-0.232122275117186,-0.142298812223576,-0.016538803550361,0.0555112533199346,0.194544948328931,0.0342359974234498,0.136024976136638,0.220988012379897,0.243346848869605,0.263727026675005,0.259498306012556,-0.0975707652108156,-0.352064795002203,0.000522717464419592,-0.345494290876027
ESC_J1_UP_EARLY.V1_UP,0.00512534277784857,0.0722619794286766,-0.189947633632868,0.0884368501081338,-0.11836316850516,-0.177741440902833,0.172603703586371,0.151236848252181,0.126467744581975,0.255924426046653,0.0606632302728899,0.180551873172709,-0.0123505916623225,0.044944168514512,0.108826684213853,0.0824556227481915,-0.0519690332608286,-0.108252387350856,0.0616951358780813,-0.00228064276075921,-0.0724719821166744,-0.181856611795469,-0.318538335965002,-0.266404637987363,-0.109516534789462,-0.118174128266638,-0.11802096563327,-0.131309151851271,-0.283186834891927,0.038750724202273,0.0624119946971449,0.111331310190779,0.176122221964702,0.0535693508627467,0.0059724065759989,0.0712101370338871,0.267176374300077,0.0807254664231621,0.160574474854625,-0.0798765460016979,-0.177144130487673,-0.119987053125946,-0.147924673788356
ESC_J1_UP_LATE.V1_DN,0.0764490752136034,0.0771938869703732,0.0233272989444616,0.108633105901317,-0.112445258954934,-0.195875768135147,-0.00808282780470132,-0.0719613146009834,-0.00166547702573214,-0.0205567068702832,0.196504340602824,0.183732386247576,0.165508657017391,0.0940039987754662,0.0355214394569734,-0.0207617170736081,-0.163801205780979,-0.0831406957040387,0.073373246331364,-0.0305525078565836,-0.0250844851611342,-0.291300596268803,-0.31383327371447,-0.185024120152392,0.0853329681573247,0.0405649175182714,0.221798550677896,0.0359820914299002,0.00737266563126812,-0.259736314613429,-0.0235879420309191,0.00950172077197395,0.0288836051310934,-0.224339612742183,0.0780568050379407,-0.00675440394124258,0.0831180247691682,-0.0298108945822451,-0.00627151004347454,0.0524900292182599,-0.22851969712335,0.00745154869418149,-0.170157998895713
ESC_J1_UP_LATE.V1_UP,0.0238447425041591,0.0673197466139756,-0.16778864072705,0.0178160826195534,-0.0423270665848247,-0.145112664694198,0.208677602069591,0.128494913271198,0.0353864300594175,0.200257571391315,0.104815169696081,0.114361200717194,-0.0151346373488384,0.0665119905171697,0.131235157655466,-0.0614640996391069,-0.0993560877389556,-0.15693309398695,0.14114275449844,-0.0728857233220373,-0.194484076733724,-0.174797250193664,-0.341858823739627,-0.31210155064169,-0.0734903855316627,-0.198012643927058,-0.0183845717365255,-0.155341804968285,-0.276766235229821,-0.136938486794874,-0.173708769296105,0.100700549707233,0.242337320460842,-0.0830460983142556,0.211996736266673,0.276471376465154,0.269271399328143,0.0496200239209038,0.119168915348208,0.0169327302961614,-0.126146364420859,-0.00657101609750962,0.0312214497929559
ESC_V6.5_UP_EARLY.V1_DN,-0.0470514046445706,0.0150968567003097,-0.0192327655984455,0.0548666206991766,0.1475398140329,-0.129062981810024,0.257686527069363,0.252793393024275,0.0731954012310373,0.229525109067773,0.198522991771813,0.268538261132712,0.0972221962737568,0.168872178854423,0.273608912659758,0.0349280069526645,-0.301674322378157,-0.315617803997545,0.261718168402649,0.0266949050837475,-0.290118804869857,-0.204178964294375,-0.308508465184307,-0.333709825513124,0.0308585394314103,-0.0166484269778001,0.0794575088659822,-0.0374380688057612,-0.291818191718267,-0.310926761079698,-0.208211577098333,0.182643012081257,0.183407923296912,-0.22947726864641,0.121616064275287,0.326713348693433,0.334036068081431,-0.045298013929663,0.129000615829347,-0.0828770376748974,-0.355164582013386,0.0675950811355791,-0.238609818238881
ESC_V6.5_UP_EARLY.V1_UP,0.00038361845302573,-0.00601023393474115,-0.101468660560971,0.0551626927077305,-0.201613193390589,-0.114628909245617,0.126959946141773,0.00711887153409418,0.0986636301528312,0.0806157645188109,0.205220736547287,0.169233397599817,0.163967260667624,0.0834219033704843,-0.0696923584090993,-0.118965317502298,0.0584207654184737,-0.0797496289607833,-0.123041649501652,-0.155225368320178,-0.176175817862952,-0.00810113766095116,-0.100421659013757,0.0921735274465992,0.0467086697160541,0.010401775728431,-0.00767330613510583,0.0450778505752831,-0.0720631597751823,-0.0248512835154321,-0.0569670187112087,-0.00887746758467242,-0.0515878189132381,0.144990273381929,0.0148312755200988,0.1078581503256,0.0685120216260005,0.197372838201642,0.0482065995511618,-0.104686980781253,-0.149364275445673,-0.0382725159329265,-0.138549271181101
ESC_V6.5_UP_LATE.V1_DN,0.252432753143445,-0.103053002122533,-0.0056740435625531,0.304360438578241,-0.149658999698375,-0.263258905534569,0.0339127237758022,0.0592622384115767,0.0534098233785983,0.0489223170085711,0.149459744167293,0.246161249020201,0.129279514561087,0.118723997323295,0.0485199443081078,-0.00182629674426193,-0.230850880958261,-0.131971745365329,-0.0303221498292771,-0.0233042049512361,-0.101693915904786,-0.330310263397682,-0.309503476072621,-0.310169440465818,-0.0641096242769419,-0.126999853008112,-0.0512546351658996,-0.116457359744397,-0.228708874780233,-0.0685003752072846,0.163917552133319,0.0689478411833128,0.160324296113919,0.0250380134448363,0.168456294575705,0.138059315569885,0.242615802531317,0.157160190607624,0.158280208243315,0.0883322307324796,-0.27806449898358,0.136998487033541,-0.186004251357444
ESC_V6.5_UP_LATE.V1_UP,0.0640792777486911,0.0450128711964883,-0.276565521131393,6.48115805901017e-05,-0.035504907755609,-0.194529073964704,0.327852125455576,0.202182007848909,0.104495947477545,0.292544859694172,0.0795051717172948,0.00650229039447289,0.0244779727051437,0.0168945523407681,0.16191916085209,-0.117888260939032,0.081649100809116,-0.24663832100784,0.271499036277124,-0.0767450881495143,-0.339670464815731,-0.131714123277108,-0.315904029411898,-0.312485469652469,0.0253738582661799,-0.35505181665916,-0.171378069308556,-0.278249482834247,-0.360380089703729,-0.0372225548160269,-0.12150800323063,0.225906631281408,0.382149612138929,0.121379876754506,0.311346826921849,0.287671408867051,0.299675973982682,0.167492929512867,0.1711260825534,0.0757139039231449,-0.102368572934737,0.0229271397093394,-0.104368065173262
ALK_DN.V1_DN,0.0727947087936999,-0.0385082306330312,0.0608859044689929,0.177839967852978,-0.253335034440543,-0.234869018899051,0.104078264623528,0.117824739254893,0.0881560472954281,0.12699210234545,0.0210715072975727,0.0501225928430974,0.052076915618481,0.145129991810076,-0.0516950204690133,-0.213248929637482,-0.0799937260332292,-0.097728009861478,-0.110371536288472,-0.158761697600731,-0.0709961813555513,0.0487544019072589,-0.0595987818133667,-0.0481114744174302,0.161205673220827,0.0882729901798615,-0.121443047452938,0.181853211401539,0.170048811415371,-0.0948446703475429,0.0644532229220633,-0.0194623705480951,0.0473879283277869,-0.0421230656765734,-0.0180111429506986,0.0716652062078158,0.0302589026676567,-0.0275589987812734,-0.134223108478942,-0.182174451208521,-0.0419807498857143,-0.193159497204037,-0.0248289354513433
ALK_DN.V1_UP,0.0779175118125938,-0.0279630928423185,0.116932148445497,0.0617279257756557,0.000880510697581216,-0.0588991390307614,-0.059235638196138,-0.15378150711103,-0.265714597924841,-0.185730953261658,-0.0046834684782999,0.0527153296262486,-0.0539562553083976,-0.100011642296122,0.0608581256949525,0.144189047166872,-0.291288217095389,-0.116166406191269,0.0503401643432349,0.0871205454921883,-0.0311367317391751,-0.145573733305529,-0.112159011795606,-0.141300256749236,-0.138636138109129,0.0279562648584748,0.151034994222705,-0.0122293520205814,-0.0392615800794849,0.0185632892948288,0.118774655672454,0.033233923832541,-0.0367736155369521,0.0282521994923816,0.0210368151121423,-0.039911635674355,-0.0439267268782184,0.0632926522977199,-0.0417248903414774,0.186615869796849,-0.108886941413888,0.157521452620985,-0.134408659226482
